,rain,tmax,tmin
1973-07-11 12:00:00,0.0,3.2,3.4
1973-07-12 12:00:00,0.0,1.2,-0.8
1973-07-13 12:00:00,0.0,4.0,-1.6
1973-07-14 12:00:00,0.0,2.4,-2.1
1973-07-15 12:00:00,0.0,7.6,-0.6
1973-07-16 12:00:00,0.0,0.6,-2.1
1973-07-17 12:00:00,0.0,1.7,-2.4
1973-07-18 12:00:00,0.0,2.8,-1.6
1973-07-19 12:00:00,0.0,2.8,-0.8
1973-07-20 12:00:00,7.3,8.1,-0.6
1973-07-21 12:00:00,19.7,8.8,1.0
1973-07-22 12:00:00,13.7,7.6,7.0
1973-07-23 12:00:00,4.2,9.2,6.6
1973-07-24 12:00:00,0.0,8.7,5.5
1973-07-25 12:00:00,0.0,10.0,4.4
1973-07-26 12:00:00,0.0,5.6,5.5
1973-07-27 12:00:00,0.0,5.6,0.5
1973-07-28 12:00:00,0.0,6.5,0.4
1973-07-29 12:00:00,0.0,3.6,2.3
1973-07-30 12:00:00,0.0,1.9,-1.2
1973-07-31 12:00:00,0.0,1.5,-2.1
1973-08-01 12:00:00,0.0,1.9,-2.6
1973-08-02 12:00:00,17.7,4.8,-2.5
1973-08-03 12:00:00,3.5,6.0,-2.0
1973-08-04 12:00:00,31.7,3.7,-1.4
1973-08-05 12:00:00,1.1,6.9,-0.2
1973-08-06 12:00:00,0.0,7.6,3.1
1973-08-07 12:00:00,0.0,5.1,2.9
1973-08-08 12:00:00,0.0,6.3,-1.2
1973-08-09 12:00:00,28.0,5.0,-1.7
1973-08-10 12:00:00,24.4,5.0,3.2
1973-08-11 12:00:00,3.6,4.6,2.9
1973-08-12 12:00:00,15.2,8.0,3.4
1973-08-13 12:00:00,4.2,9.0,5.3
1973-08-14 12:00:00,20.2,4.6,3.9
1973-08-15 12:00:00,0.0,7.5,3.0
1973-08-16 12:00:00,0.0,7.6,2.0
1973-08-17 12:00:00,0.0,5.6,1.9
1973-08-18 12:00:00,0.0,4.3,-0.7
1973-08-19 12:00:00,0.0,4.2,-0.5
1973-08-20 12:00:00,1.1,4.3,-2.1
1973-08-21 12:00:00,0.0,5.3,-1.7
1973-08-22 12:00:00,0.0,5.7,1.7
1973-08-23 12:00:00,0.0,6.0,-1.9
1973-08-24 12:00:00,0.0,7.6,0.2
1973-08-25 12:00:00,0.0,8.6,-1.2
1973-08-26 12:00:00,0.0,9.6,2.0
1973-08-27 12:00:00,13.6,12.0,1.7
1973-08-28 12:00:00,16.2,8.9,3.3
1973-08-29 12:00:00,29.6,8.4,7.3
1973-08-30 12:00:00,1.5,10.1,8.3
1973-08-31 12:00:00,1.9,8.3,5.8
1973-09-01 12:00:00,0.0,8.2,4.5
1973-09-02 12:00:00,0.0,9.3,4.3
1973-09-03 12:00:00,25.2,8.8,2.9
1973-09-04 12:00:00,5.3,7.3,6.6
1973-09-05 12:00:00,44.1,8.2,4.3
1973-09-06 12:00:00,31.3,8.5,3.5
1973-09-07 12:00:00,1.3,7.3,-0.1
1973-09-08 12:00:00,0.0,7.0,-0.8
1973-09-09 12:00:00,0.0,9.8,-2.1
1973-09-10 12:00:00,24.6,9.3,2.7
1973-09-11 12:00:00,11.0,8.6,4.0
1973-09-12 12:00:00,0.0,10.3,2.6
1973-09-13 12:00:00,25.0,10.1,5.7
1973-09-14 12:00:00,44.8,10.2,6.6
1973-09-15 12:00:00,0.0,11.3,5.3
1973-09-16 12:00:00,0.0,10.9,-0.3
1973-09-17 12:00:00,0.0,10.9,1.9
1973-09-18 12:00:00,0.0,13.5,3.1
1973-09-19 12:00:00,0.0,13.7,1.0
1973-09-20 12:00:00,6.0,10.6,3.4
1973-09-21 12:00:00,5.5,8.0,6.9
1973-09-22 12:00:00,0.0,10.4,4.5
1973-09-23 12:00:00,0.0,12.4,0.7
1973-09-24 12:00:00,0.0,9.0,2.3
1973-09-25 12:00:00,0.0,11.5,4.5
1973-09-26 12:00:00,0.0,9.9,6.2
1973-09-27 12:00:00,22.8,11.7,5.7
1973-09-28 12:00:00,0.0,10.2,6.3
1973-09-29 12:00:00,0.0,14.0,6.6
1973-09-30 12:00:00,60.7,13.0,7.2
1973-10-01 12:00:00,12.1,6.6,5.0
1973-10-02 12:00:00,29.6,6.4,2.2
1973-10-03 12:00:00,3.9,4.3,0.8
1973-10-04 12:00:00,0.0,10.8,-0.8
1973-10-05 12:00:00,7.9,8.8,2.6
1973-10-06 12:00:00,4.7,12.2,5.7
1973-10-07 12:00:00,0.0,13.5,5.3
1973-10-08 12:00:00,0.0,11.8,8.5
1973-10-09 12:00:00,0.0,11.3,8.6
1973-10-10 12:00:00,5.5,12.3,8.5
1973-10-11 12:00:00,62.6,15.6,8.3
1973-10-12 12:00:00,50.9,15.0,10.2
1973-10-13 12:00:00,8.2,11.9,8.3
1973-10-14 12:00:00,0.0,14.4,8.3
1973-10-15 12:00:00,33.2,7.6,8.4
1973-10-16 12:00:00,2.5,7.0,1.5
1973-10-17 12:00:00,3.7,9.1,-0.3
1973-10-18 12:00:00,13.5,9.0,2.7
1973-10-19 12:00:00,4.2,8.6,4.4
1973-10-20 12:00:00,72.8,13.3,5.2
1973-10-21 12:00:00,54.4,8.4,8.3
1973-10-22 12:00:00,25.3,9.6,6.5
1973-10-23 12:00:00,0.0,14.0,4.7
1973-10-24 12:00:00,0.0,12.1,2.1
1973-10-25 12:00:00,0.0,13.9,3.5
1973-10-26 12:00:00,0.0,12.8,1.2
1973-10-27 12:00:00,0.0,15.0,3.5
1973-10-28 12:00:00,0.0,16.7,3.8
1973-10-29 12:00:00,0.0,13.7,5.4
1973-10-30 12:00:00,10.6,13.2,8.3
1973-10-31 12:00:00,17.0,15.9,10.3
1973-11-01 12:00:00,14.7,7.7,10.0
1973-11-02 12:00:00,62.1,12.2,8.0
1973-11-03 12:00:00,0.0,15.4,8.1
1973-11-04 12:00:00,0.0,15.4,6.1
1973-11-05 12:00:00,90.9,11.8,6.9
1973-11-06 12:00:00,16.7,16.2,7.9
1973-11-07 12:00:00,4.9,15.7,11.1
1973-11-08 12:00:00,0.0,11.7,9.5
1973-11-09 12:00:00,0.0,18.1,7.5
1973-11-10 12:00:00,10.2,18.4,4.8
1973-11-11 12:00:00,25.2,10.0,8.1
1973-11-12 12:00:00,1.0,12.5,6.7
1973-11-13 12:00:00,2.9,14.7,4.8
1973-11-14 12:00:00,0.0,13.9,8.2
1973-11-15 12:00:00,0.0,14.8,4.1
1973-11-16 12:00:00,13.7,14.4,2.0
1973-11-17 12:00:00,64.1,9.1,6.3
1973-11-18 12:00:00,9.9,7.6,4.2
1973-11-19 12:00:00,14.5,7.6,1.6
1973-11-20 12:00:00,13.4,9.2,3.5
1973-11-21 12:00:00,23.6,7.7,4.5
1973-11-22 12:00:00,33.6,7.4,1.2
1973-11-23 12:00:00,72.2,7.8,4.7
1973-11-24 12:00:00,12.8,6.8,4.8
1973-11-25 12:00:00,1.9,9.6,3.2
1973-11-26 12:00:00,19.2,10.0,4.6
1973-11-27 12:00:00,3.4,11.0,6.6
1973-11-28 12:00:00,0.0,16.5,4.1
1973-11-29 12:00:00,3.6,20.0,6.9
1973-11-30 12:00:00,26.7,13.8,10.0
1973-12-01 12:00:00,1.5,16.5,9.4
1973-12-02 12:00:00,0.0,15.3,5.3
1973-12-03 12:00:00,26.0,17.7,7.5
1973-12-04 12:00:00,11.1,15.0,10.1
1973-12-05 12:00:00,0.0,17.7,10.5
1973-12-06 12:00:00,0.0,19.3,8.2
1973-12-07 12:00:00,3.9,18.5,9.6
1973-12-08 12:00:00,0.0,17.1,11.1
1973-12-09 12:00:00,0.0,23.4,5.5
1973-12-10 12:00:00,0.0,21.0,10.9
1973-12-11 12:00:00,0.0,19.7,11.3
1973-12-12 12:00:00,0.0,19.4,8.2
1973-12-13 12:00:00,0.0,21.8,11.6
1973-12-14 12:00:00,0.0,20.7,9.8
1973-12-15 12:00:00,0.0,22.4,10.8
1973-12-16 12:00:00,0.0,19.1,11.3
1973-12-17 12:00:00,54.9,13.4,13.1
1973-12-18 12:00:00,0.0,14.2,7.2
1973-12-19 12:00:00,0.0,15.5,5.2
1973-12-20 12:00:00,0.0,19.3,8.6
1973-12-21 12:00:00,0.0,21.4,6.9
1973-12-22 12:00:00,0.0,22.3,9.4
1973-12-23 12:00:00,3.0,20.2,8.9
1973-12-24 12:00:00,0.0,16.5,11.4
1973-12-25 12:00:00,0.0,18.5,9.5
1973-12-26 12:00:00,55.0,12.2,12.8
1973-12-27 12:00:00,49.2,7.8,5.2
1973-12-28 12:00:00,9.4,11.2,5.8
1973-12-29 12:00:00,0.0,16.5,7.3
1973-12-30 12:00:00,0.0,19.5,8.0
1973-12-31 12:00:00,67.8,20.1,11.6
1974-01-01 12:00:00,0.0,18.5,13.1
1974-01-02 12:00:00,14.8,15.7,8.9
1974-01-03 12:00:00,0.0,12.5,6.1
1974-01-04 12:00:00,0.0,15.5,4.2
1974-01-05 12:00:00,10.1,14.8,7.9
1974-01-06 12:00:00,0.0,16.3,10.4
1974-01-07 12:00:00,43.4,14.9,11.5
1974-01-08 12:00:00,5.6,9.7,5.3
1974-01-09 12:00:00,0.0,13.8,3.0
1974-01-10 12:00:00,0.0,20.3,3.3
1974-01-11 12:00:00,0.0,13.5,7.5
1974-01-12 12:00:00,0.0,20.9,7.6
1974-01-13 12:00:00,0.0,17.6,11.5
1974-01-14 12:00:00,0.0,20.5,9.5
1974-01-15 12:00:00,12.5,12.1,11.4
1974-01-16 12:00:00,0.0,18.1,9.9
1974-01-17 12:00:00,1.2,21.8,7.9
1974-01-18 12:00:00,1.9,15.1,12.9
1974-01-19 12:00:00,0.0,22.1,7.9
1974-01-20 12:00:00,0.0,22.3,8.9
1974-01-21 12:00:00,2.9,15.8,14.5
1974-01-22 12:00:00,8.4,12.8,11.1
1974-01-23 12:00:00,3.2,15.0,5.8
1974-01-24 12:00:00,0.0,15.5,4.9
1974-01-25 12:00:00,3.0,18.7,7.2
1974-01-26 12:00:00,2.1,16.2,8.2
1974-01-27 12:00:00,0.0,20.7,5.3
1974-01-28 12:00:00,3.1,14.5,10.7
1974-01-29 12:00:00,2.4,17.0,11.4
1974-01-30 12:00:00,0.0,19.1,11.8
1974-01-31 12:00:00,0.0,21.7,9.7
1974-02-01 12:00:00,0.0,20.1,11.5
1974-02-02 12:00:00,0.0,21.0,16.1
1974-02-03 12:00:00,13.7,17.2,16.0
1974-02-04 12:00:00,7.4,19.3,15.0
1974-02-05 12:00:00,0.0,24.3,14.2
1974-02-06 12:00:00,31.5,24.0,13.9
1974-02-07 12:00:00,80.9,15.3,15.0
1974-02-08 12:00:00,64.7,19.5,12.8
1974-02-09 12:00:00,4.8,18.2,12.3
1974-02-10 12:00:00,0.0,18.0,8.5
1974-02-11 12:00:00,1.2,19.9,10.2
1974-02-12 12:00:00,3.4,18.4,12.3
1974-02-13 12:00:00,60.0,19.6,15.2
1974-02-14 12:00:00,22.7,19.4,16.2
1974-02-15 12:00:00,0.0,16.9,11.4
1974-02-16 12:00:00,0.0,17.2,10.0
1974-02-17 12:00:00,0.0,22.3,10.5
1974-02-18 12:00:00,0.0,22.3,9.5
1974-02-19 12:00:00,4.4,16.6,13.6
1974-02-20 12:00:00,0.0,16.4,13.7
1974-02-21 12:00:00,4.3,14.1,10.1
1974-02-22 12:00:00,41.8,17.2,10.3
1974-02-23 12:00:00,0.0,18.6,13.8
1974-02-24 12:00:00,8.4,12.9,8.7
1974-02-25 12:00:00,6.2,14.1,8.5
1974-02-26 12:00:00,0.0,16.2,8.5
1974-02-27 12:00:00,20.6,14.5,7.8
1974-02-28 12:00:00,5.3,11.0,8.7
1974-03-01 12:00:00,1.5,12.8,3.9
1974-03-02 12:00:00,20.8,12.3,6.7
1974-03-03 12:00:00,12.8,14.8,5.4
1974-03-04 12:00:00,2.4,12.9,7.3
1974-03-05 12:00:00,2.7,21.2,5.6
1974-03-06 12:00:00,8.7,15.4,7.3
1974-03-07 12:00:00,0.0,15.7,4.3
1974-03-08 12:00:00,0.0,16.1,6.7
1974-03-09 12:00:00,2.2,19.9,6.0
1974-03-10 12:00:00,0.0,18.4,9.5
1974-03-11 12:00:00,0.0,20.1,12.4
1974-03-12 12:00:00,0.0,17.5,13.2
1974-03-13 12:00:00,41.0,18.6,13.5
1974-03-14 12:00:00,140.8,15.6,11.5
1974-03-15 12:00:00,0.0,14.4,7.9
1974-03-16 12:00:00,0.0,16.5,9.4
1974-03-17 12:00:00,0.0,14.6,6.9
1974-03-18 12:00:00,0.0,10.7,8.1
1974-03-19 12:00:00,0.0,12.3,6.9
1974-03-20 12:00:00,0.0,12.0,5.6
1974-03-21 12:00:00,0.0,14.6,5.2
1974-03-22 12:00:00,0.0,15.4,7.9
1974-03-23 12:00:00,0.0,16.6,8.6
1974-03-24 12:00:00,0.0,16.8,9.7
1974-03-25 12:00:00,0.0,18.5,9.2
1974-03-26 12:00:00,0.0,17.0,9.5
1974-03-27 12:00:00,0.0,17.9,7.0
1974-03-28 12:00:00,0.0,17.0,7.3
1974-03-29 12:00:00,0.0,17.7,10.8
1974-03-30 12:00:00,0.0,18.0,10.8
1974-03-31 12:00:00,41.7,13.4,11.5
1974-04-01 12:00:00,10.1,14.6,12.3
1974-04-02 12:00:00,53.4,15.1,13.2
1974-04-03 12:00:00,19.4,15.6,13.2
1974-04-04 12:00:00,24.2,13.0,14.0
1974-04-05 12:00:00,7.1,13.9,12.0
1974-04-06 12:00:00,0.0,15.7,5.4
1974-04-07 12:00:00,1.2,15.6,6.9
1974-04-08 12:00:00,3.0,14.8,4.4
1974-04-09 12:00:00,0.0,13.6,10.1
1974-04-10 12:00:00,0.0,13.4,7.5
1974-04-11 12:00:00,0.0,14.7,4.9
1974-04-12 12:00:00,0.0,14.3,6.8
1974-04-13 12:00:00,26.8,16.8,3.9
1974-04-14 12:00:00,8.6,16.1,5.8
1974-04-15 12:00:00,0.0,12.9,9.6
1974-04-16 12:00:00,0.0,14.7,7.4
1974-04-17 12:00:00,17.4,12.7,8.0
1974-04-18 12:00:00,5.9,11.8,8.9
1974-04-19 12:00:00,13.5,12.4,11.3
1974-04-20 12:00:00,0.0,12.0,8.4
1974-04-21 12:00:00,0.0,13.9,6.1
1974-04-22 12:00:00,0.0,12.0,6.9
1974-04-23 12:00:00,0.0,10.5,7.8
1974-04-24 12:00:00,0.0,10.1,5.7
1974-04-25 12:00:00,3.8,12.8,3.3
1974-04-26 12:00:00,0.0,10.2,3.6
1974-04-27 12:00:00,0.0,10.5,8.2
1974-04-28 12:00:00,0.0,8.1,2.3
1974-04-29 12:00:00,0.0,11.1,1.8
1974-04-30 12:00:00,0.0,12.1,2.7
1974-05-01 12:00:00,0.0,16.0,2.7
1974-05-02 12:00:00,1.1,13.8,10.7
1974-05-03 12:00:00,0.0,10.1,8.8
1974-05-04 12:00:00,0.0,10.3,5.5
1974-05-05 12:00:00,0.0,12.6,3.6
1974-05-06 12:00:00,21.8,11.5,8.6
1974-05-07 12:00:00,50.5,10.7,9.4
1974-05-08 12:00:00,1.6,8.6,1.4
1974-05-09 12:00:00,1.0,9.3,1.8
1974-05-10 12:00:00,11.3,13.6,8.0
1974-05-11 12:00:00,36.4,13.1,7.5
1974-05-12 12:00:00,19.7,12.6,9.3
1974-05-13 12:00:00,0.0,9.8,8.2
1974-05-14 12:00:00,0.0,10.2,4.5
1974-05-15 12:00:00,0.0,12.9,10.6
1974-05-16 12:00:00,0.0,12.5,4.6
1974-05-17 12:00:00,13.7,14.0,11.2
1974-05-18 12:00:00,1.2,10.4,9.8
1974-05-19 12:00:00,0.0,11.3,8.6
1974-05-20 12:00:00,0.0,7.8,5.5
1974-05-21 12:00:00,0.0,9.6,5.4
1974-05-22 12:00:00,4.7,9.3,6.3
1974-05-23 12:00:00,13.1,8.6,6.5
1974-05-24 12:00:00,25.5,8.0,5.3
1974-05-25 12:00:00,2.2,4.9,1.3
1974-05-26 12:00:00,0.0,5.8,1.1
1974-05-27 12:00:00,0.0,5.7,-0.6
1974-05-28 12:00:00,0.0,7.9,0.9
1974-05-29 12:00:00,0.0,7.9,5.9
1974-05-30 12:00:00,0.0,8.7,2.6
1974-05-31 12:00:00,0.0,9.3,2.5
1974-06-01 12:00:00,0.0,7.8,2.0
1974-06-02 12:00:00,0.0,8.0,2.0
1974-06-03 12:00:00,0.0,6.1,3.8
1974-06-04 12:00:00,0.0,1.9,-0.5
1974-06-05 12:00:00,0.0,9.1,-0.4
1974-06-06 12:00:00,0.0,7.9,5.8
1974-06-07 12:00:00,0.0,8.3,4.1
1974-06-08 12:00:00,0.0,10.3,4.8
1974-06-09 12:00:00,0.0,4.2,5.8
1974-06-10 12:00:00,4.1,8.6,-0.3
1974-06-11 12:00:00,4.1,9.7,-0.2
1974-06-12 12:00:00,0.0,6.8,5.9
1974-06-13 12:00:00,0.0,4.2,4.3
1974-06-14 12:00:00,0.0,6.6,-0.6
1974-06-15 12:00:00,1.3,5.6,-2.6
1974-06-16 12:00:00,0.0,3.9,-0.4
1974-06-17 12:00:00,0.0,1.0,-1.8
1974-06-18 12:00:00,0.0,2.0,-2.5
1974-06-19 12:00:00,0.0,0.0,-1.8
1974-06-20 12:00:00,20.0,7.4,-2.2
1974-06-21 12:00:00,62.2,8.3,0.3
1974-06-22 12:00:00,42.8,6.7,3.5
1974-06-23 12:00:00,47.4,6.4,0.9
1974-06-24 12:00:00,70.6,6.7,1.0
1974-06-25 12:00:00,24.0,5.3,2.2
1974-06-26 12:00:00,74.6,6.3,3.5
1974-06-27 12:00:00,43.6,6.4,4.1
1974-06-28 12:00:00,0.0,4.4,4.2
1974-06-29 12:00:00,25.0,8.0,0.6
1974-06-30 12:00:00,38.8,7.6,1.8
1974-07-01 12:00:00,19.2,9.5,7.0
1974-07-02 12:00:00,0.0,7.5,6.6
1974-07-03 12:00:00,0.0,3.9,4.2
1974-07-04 12:00:00,0.0,5.4,3.3
1974-07-05 12:00:00,0.0,3.1,2.2
1974-07-06 12:00:00,0.0,-0.2,-1.8
1974-07-07 12:00:00,0.0,-0.1,-2.7
1974-07-08 12:00:00,0.0,0.8,-2.7
1974-07-09 12:00:00,1.0,3.9,0.2
1974-07-10 12:00:00,0.0,5.2,2.9
1974-07-11 12:00:00,0.0,4.7,-0.2
1974-07-12 12:00:00,1.7,6.1,-0.8
1974-07-13 12:00:00,6.0,5.7,0.7
1974-07-14 12:00:00,19.7,4.7,-0.6
1974-07-15 12:00:00,40.8,2.3,2.9
1974-07-16 12:00:00,6.5,4.5,2.0
1974-07-17 12:00:00,12.9,6.1,1.6
1974-07-18 12:00:00,29.4,8.3,3.4
1974-07-19 12:00:00,43.9,7.3,5.6
1974-07-20 12:00:00,42.2,6.9,6.1
1974-07-21 12:00:00,48.9,5.4,2.4
1974-07-22 12:00:00,26.4,3.9,1.8
1974-07-23 12:00:00,25.2,4.3,1.5
1974-07-24 12:00:00,39.4,2.6,0.9
1974-07-25 12:00:00,0.0,6.0,1.4
1974-07-26 12:00:00,0.0,2.6,-1.1
1974-07-27 12:00:00,5.2,1.5,-1.3
1974-07-28 12:00:00,4.3,4.3,-0.5
1974-07-29 12:00:00,7.2,5.0,2.7
1974-07-30 12:00:00,2.5,7.4,1.4
1974-07-31 12:00:00,0.0,6.4,1.8
1974-08-01 12:00:00,1.1,5.0,4.1
1974-08-02 12:00:00,0.0,4.7,0.5
1974-08-03 12:00:00,5.1,4.9,0.7
1974-08-04 12:00:00,1.3,4.9,0.8
1974-08-05 12:00:00,5.7,3.5,1.3
1974-08-06 12:00:00,0.0,7.5,1.5
1974-08-07 12:00:00,0.0,5.1,2.6
1974-08-08 12:00:00,0.0,4.1,-1.6
1974-08-09 12:00:00,0.0,5.1,-1.4
1974-08-10 12:00:00,0.0,1.6,-1.5
1974-08-11 12:00:00,0.0,3.1,-2.8
1974-08-12 12:00:00,0.0,4.2,-3.0
1974-08-13 12:00:00,0.0,5.1,-1.6
1974-08-14 12:00:00,0.0,7.7,-2.6
1974-08-15 12:00:00,0.0,7.5,-2.4
1974-08-16 12:00:00,2.3,3.1,1.4
1974-08-17 12:00:00,8.2,7.0,1.7
1974-08-18 12:00:00,0.0,7.9,2.1
1974-08-19 12:00:00,0.0,6.6,-1.3
1974-08-20 12:00:00,0.0,10.5,0.3
1974-08-21 12:00:00,1.3,8.0,2.9
1974-08-22 12:00:00,0.0,9.3,3.4
1974-08-23 12:00:00,0.0,6.8,4.7
1974-08-24 12:00:00,0.0,7.6,1.8
1974-08-25 12:00:00,0.0,9.0,1.4
1974-08-26 12:00:00,2.0,6.5,-0.3
1974-08-27 12:00:00,0.0,8.5,0.3
1974-08-28 12:00:00,0.0,9.1,-1.5
1974-08-29 12:00:00,0.0,9.0,-0.4
1974-08-30 12:00:00,6.6,7.9,-2.5
1974-08-31 12:00:00,16.4,5.9,-2.0
1974-09-01 12:00:00,23.7,7.4,5.6
1974-09-02 12:00:00,0.0,8.5,3.7
1974-09-03 12:00:00,0.0,9.6,2.9
1974-09-04 12:00:00,0.0,10.7,2.8
1974-09-05 12:00:00,0.0,10.7,1.2
1974-09-06 12:00:00,0.0,11.1,1.9
1974-09-07 12:00:00,20.4,9.3,2.9
1974-09-08 12:00:00,12.1,8.3,5.1
1974-09-09 12:00:00,0.0,10.1,4.0
1974-09-10 12:00:00,0.0,11.7,4.3
1974-09-11 12:00:00,0.0,11.5,2.3
1974-09-12 12:00:00,0.0,11.5,2.5
1974-09-13 12:00:00,0.0,12.7,7.2
1974-09-14 12:00:00,0.0,12.6,6.4
1974-09-15 12:00:00,20.6,9.7,4.9
1974-09-16 12:00:00,23.9,3.8,5.7
1974-09-17 12:00:00,0.0,8.1,5.8
1974-09-18 12:00:00,0.0,9.5,5.2
1974-09-19 12:00:00,0.0,12.7,5.5
1974-09-20 12:00:00,7.4,12.4,2.0
1974-09-21 12:00:00,10.9,10.9,3.5
1974-09-22 12:00:00,23.9,9.3,7.2
1974-09-23 12:00:00,19.7,8.2,4.0
1974-09-24 12:00:00,1.0,10.4,5.2
1974-09-25 12:00:00,4.1,11.1,2.7
1974-09-26 12:00:00,7.9,8.5,4.6
1974-09-27 12:00:00,0.0,9.0,3.3
1974-09-28 12:00:00,0.0,10.5,3.6
1974-09-29 12:00:00,0.0,13.7,4.3
1974-09-30 12:00:00,0.0,11.7,4.3
1974-10-01 12:00:00,3.8,10.0,5.3
1974-10-02 12:00:00,11.1,8.8,5.9
1974-10-03 12:00:00,7.1,10.7,7.6
1974-10-04 12:00:00,2.6,13.5,7.7
1974-10-05 12:00:00,0.0,11.9,9.5
1974-10-06 12:00:00,79.4,12.4,9.5
1974-10-07 12:00:00,36.0,10.0,8.1
1974-10-08 12:00:00,11.6,8.3,5.7
1974-10-09 12:00:00,0.0,9.1,4.0
1974-10-10 12:00:00,1.1,9.5,4.0
1974-10-11 12:00:00,3.6,10.0,5.1
1974-10-12 12:00:00,0.0,13.0,5.5
1974-10-13 12:00:00,0.0,15.1,3.0
1974-10-14 12:00:00,0.0,12.4,5.5
1974-10-15 12:00:00,0.0,15.0,6.8
1974-10-16 12:00:00,0.0,16.5,4.5
1974-10-17 12:00:00,4.8,10.9,8.0
1974-10-18 12:00:00,0.0,16.2,7.4
1974-10-19 12:00:00,1.8,15.1,7.9
1974-10-20 12:00:00,23.7,11.8,8.7
1974-10-21 12:00:00,0.0,13.9,7.4
1974-10-22 12:00:00,0.0,11.5,2.3
1974-10-23 12:00:00,0.0,14.4,3.5
1974-10-24 12:00:00,0.0,12.5,4.7
1974-10-25 12:00:00,0.0,17.5,3.1
1974-10-26 12:00:00,10.9,13.7,6.3
1974-10-27 12:00:00,0.0,11.1,4.4
1974-10-28 12:00:00,4.8,16.0,3.8
1974-10-29 12:00:00,0.0,11.5,7.5
1974-10-30 12:00:00,0.0,15.1,3.4
1974-10-31 12:00:00,0.0,17.5,6.5
1974-11-01 12:00:00,0.0,19.7,4.3
1974-11-02 12:00:00,0.0,18.9,3.8
1974-11-03 13:00:00,0.0,20.3,9.2
1974-11-04 13:00:00,0.0,20.2,6.8
1974-11-05 13:00:00,0.0,21.9,6.9
1974-11-06 13:00:00,0.0,21.0,5.0
1974-11-07 13:00:00,0.0,17.6,5.6
1974-11-08 13:00:00,12.6,14.1,9.2
1974-11-09 13:00:00,20.0,10.0,8.0
1974-11-10 13:00:00,30.2,15.2,7.1
1974-11-11 13:00:00,39.9,11.2,8.6
1974-11-12 13:00:00,16.8,7.7,5.8
1974-11-13 13:00:00,1.5,12.2,4.3
1974-11-14 13:00:00,16.3,10.5,4.4
1974-11-15 13:00:00,4.9,14.1,5.5
1974-11-16 13:00:00,0.0,14.1,5.2
1974-11-17 13:00:00,0.0,16.9,7.1
1974-11-18 13:00:00,1.3,12.6,7.2
1974-11-19 13:00:00,2.4,12.5,8.5
1974-11-20 13:00:00,0.0,16.7,10.2
1974-11-21 13:00:00,0.0,17.5,6.2
1974-11-22 13:00:00,0.0,19.1,7.0
1974-11-23 13:00:00,0.0,23.7,7.3
1974-11-24 13:00:00,0.0,22.7,9.2
1974-11-25 13:00:00,0.0,24.6,7.8
1974-11-26 13:00:00,0.0,25.6,9.1
1974-11-27 13:00:00,0.0,21.7,10.4
1974-11-28 13:00:00,0.0,21.6,13.0
1974-11-29 13:00:00,1.1,16.9,11.5
1974-11-30 13:00:00,12.0,18.8,11.5
1974-12-01 13:00:00,4.4,17.3,11.2
1974-12-02 13:00:00,7.0,14.5,10.7
1974-12-03 13:00:00,0.0,15.7,9.1
1974-12-04 13:00:00,1.2,20.8,7.5
1974-12-05 13:00:00,5.9,10.0,8.9
1974-12-06 13:00:00,7.2,12.3,6.9
1974-12-07 13:00:00,53.7,6.0,6.9
1974-12-08 13:00:00,11.5,6.4,3.3
1974-12-09 13:00:00,0.0,16.1,2.7
1974-12-10 13:00:00,0.0,16.8,5.9
1974-12-11 13:00:00,0.0,19.8,6.7
1974-12-12 13:00:00,6.6,18.1,8.8
1974-12-13 13:00:00,28.7,14.3,10.7
1974-12-14 13:00:00,0.0,20.9,9.6
1974-12-15 13:00:00,0.0,23.2,11.4
1974-12-16 13:00:00,0.0,23.3,10.8
1974-12-17 13:00:00,5.6,18.2,11.6
1974-12-18 13:00:00,3.7,15.7,11.1
1974-12-19 13:00:00,66.6,19.8,12.7
1974-12-20 13:00:00,0.0,17.4,10.8
1974-12-21 13:00:00,0.0,17.6,8.9
1974-12-22 13:00:00,0.0,21.4,13.2
1974-12-23 13:00:00,0.0,23.3,13.8
1974-12-24 13:00:00,0.0,25.6,12.7
1974-12-25 13:00:00,0.0,25.6,11.1
1974-12-26 13:00:00,0.0,24.3,13.6
1974-12-27 13:00:00,0.0,24.7,13.4
1974-12-28 13:00:00,4.6,21.2,14.1
1974-12-29 13:00:00,5.9,18.3,14.6
1974-12-30 13:00:00,40.9,15.0,13.8
1974-12-31 13:00:00,15.7,14.6,11.7
1975-01-01 13:00:00,12.9,15.9,6.3
1975-01-02 13:00:00,13.1,13.6,7.9
1975-01-03 13:00:00,24.4,16.6,8.6
1975-01-04 13:00:00,0.0,19.1,12.9
1975-01-05 13:00:00,0.0,21.5,10.6
1975-01-06 13:00:00,0.0,22.0,11.2
1975-01-07 13:00:00,0.0,19.3,12.9
1975-01-08 13:00:00,0.0,24.7,13.0
1975-01-09 13:00:00,0.0,26.1,10.9
1975-01-10 13:00:00,3.5,25.9,13.4
1975-01-11 13:00:00,0.0,22.6,13.7
1975-01-12 13:00:00,0.0,25.2,13.2
1975-01-13 13:00:00,24.4,20.3,12.8
1975-01-14 13:00:00,0.0,18.7,10.2
1975-01-15 13:00:00,8.2,18.2,8.1
1975-01-16 13:00:00,0.0,16.6,9.7
1975-01-17 13:00:00,0.0,18.6,10.4
